hospital_name,hospital_url,province
天津市海河医院,https://www.haodf.com/hospital/DE4roiYGYZwn-243vTNHYjTjw.htm,tianjin
天津市津南医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwLgRTlgOHPMV2YMZWydg7.htm,tianjin
津南区小站医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXy3b2oay8Hcyq6vJdZnb.htm,tianjin
天津市津南区妇女儿童保健和计划生育服务中心,https://www.haodf.com/hospital/DE4r0Fy0C9LuhnkcBf0ltgbn52sdVLS0n.htm,tianjin
天津市宝坻区人民医院,https://www.haodf.com/hospital/DE4roiYGYZwmjU43vTNHYjTjw.htm,tianjin
天津市宝坻区中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0KaNZmXVYReozGolC54J.htm,tianjin
天津市宝坻区妇产医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwNgN-oEognqa9sDMfNCrT.htm,tianjin
天津市宝坻区宝平医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwYwaYTXNuhtPECdSRGpar.htm,tianjin
天津市宝坻区安康医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGRZ0j73DfYWg66K2nYytQ.htm,tianjin
天津市东丽区东丽医院,https://www.haodf.com/hospital/DE4r0eJWGqZNgzPKakDoKuS3qrtB-fTr.htm,tianjin
东丽区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhnksfJcSC1PTs3BGmMGOc.htm,tianjin
东丽区万新街社区卫生服务中心,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8fYMr9iUuDINgIYJg.htm,tianjin
天津市安宁医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8Sm0vQKn52sdVLS0n.htm,tianjin
天津市第三中心医院,https://www.haodf.com/hospital/DE4roiYGYZwmjbtsGQuzElQch.htm,tianjin
平津医院,https://www.haodf.com/hospital/DE4rO-XCoLUXKaXk8JOrYZEIRi.htm,tianjin
天津市职业病防治院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZLhkKWh9s9COdBHBTXzVa.htm,tianjin
天津市河东区向阳楼街社区卫生服务中心,https://www.haodf.com/hospital/DE4r0Fy0C9LuwWxEYGY0DLyrGNzFx56fU.htm,tianjin
天津市静海区医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZMDRSjdkOI3UuDINgIYJg.htm,tianjin
天津市静海区妇女儿童保健和计划生育服务中心,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8Sm0fQxa9sDMfNCrT.htm,tianjin
天津市静海区大邱庄镇中心卫生院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8wIoh2tPECdSRGpar.htm,tianjin
天津市静海区唐官屯镇中心卫生院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8GapK9ZlXG59tZIW0.htm,tianjin
天津市第五中心医院,https://www.haodf.com/hospital/DE4rO-XCoLUXxONztx00uSYNw1.htm,tianjin
天津港口医院,https://www.haodf.com/hospital/DE4rO-XCoLUXC2EXx47TZMZ31t.htm,tianjin
北大医疗海洋石油医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZMDlTzPN8T1OdBHBTXzVa.htm,tianjin
天津市滨海新区塘沽口腔医院,https://www.haodf.com/hospital/DE4rO-XCoLUX-q1rbc1P6dS2aO.htm,tianjin
天津市武清区人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuSRgjBDMHU294z9ZEju-cx.htm,tianjin
武清区中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwlK0jdukrtj7CIoXi9Fjh.htm,tianjin
天津市武清区第二人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuG0hERFzT-txa9sDMfNCrT.htm,tianjin
武清区豆张庄镇卫生院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8SmmPzG0pMy6P-9em.htm,tianjin
天津市蓟州区人民医院,https://www.haodf.com/hospital/DE4rO-XCoLUXCUmYw1mnSzFYx4.htm,tianjin
天津市蓟州区尤古庄镇中心卫生院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMwYi5U614hmqEELeHuif.htm,tianjin
蓟州区中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8gEEDlReozGolC54J.htm,tianjin
宁河区医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZLZNwmJFeRJ1SHSYhq37w.htm,tianjin
宁河区中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8D0NceXxD-uCU22Ut.htm,tianjin
宁河区妇幼保健院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0ybqIlH33FhFZqqOoERk.htm,tianjin
西青医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwLKRCOMjOqtPECdSRGpar.htm,tianjin
天津农垦医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGRGELeSpzgbn52sdVLS0n.htm,tianjin
李七庄街社区卫生服务中心,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8SmXfHxa9sDMfNCrT.htm,tianjin
天津市北辰医院,https://www.haodf.com/hospital/DE4rO-XCoLUXHs3Bfmw7E-sSlj.htm,tianjin
天津市北辰区中医医院,https://www.haodf.com/hospital/DE4rO-XCoLUXJqqrbc1P6dS2aO.htm,tianjin
天津海滨人民医院,https://www.haodf.com/hospital/DE4rO-XCoLUXKmW-bc1P6dS2aO.htm,tianjin
盛京医院,https://www.haodf.com/hospital/DE4roiYGYZwXyO7o5nM-zfnJT.htm,liaoning
中国医大一院,https://www.haodf.com/hospital/DE4roiYGYZwmGXnG6rsvdwrU4.htm,liaoning
沈阳北方医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-On0h7UcoLDoWk.htm,liaoning
辽宁省人民医院,https://www.haodf.com/hospital/DE4roiYGYZwXyo5IqlG3HelVn.htm,liaoning
辽宁省中医院,https://www.haodf.com/hospital/DE4roiYGYZwnib43vTNHYjTjw.htm,liaoning
辽宁省肿瘤医院,https://www.haodf.com/hospital/DE4roiYGYZwE-Uc2dcByMhc7g.htm,liaoning
中国医大四院,https://www.haodf.com/hospital/DE4roiYGYZwnKaqNN8Z2K18e0.htm,liaoning
辽宁省中医药研究院（辽宁中医药大学附属第二医院）,https://www.haodf.com/hospital/DE4rO-XCoLU0-omNTaJfDy6Cbc.htm,liaoning
沈阳医学院附属中心医院,https://www.haodf.com/hospital/DE4roiYGYZwn-pc2dcByMhc7g.htm,liaoning
中国医科大学附属口腔医院,https://www.haodf.com/hospital/DE4roiYGYZwE-arEpjdCy8jrf.htm,liaoning
沈阳202医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-aWk8JOrYZEIRi.htm,liaoning
苏家屯区中心医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZ0ibpRKsUIbn52sdVLS0n.htm,liaoning
沈阳市第一人民医院,https://www.haodf.com/hospital/DE4rO-XCoLU0KoMJ1t4xLBGs4w.htm,liaoning
沈阳市第五人民医院,https://www.haodf.com/hospital/DE4roiYGYZwn-o7o5nM-zfnJT.htm,liaoning
沈阳医学院附属第二医院,https://www.haodf.com/hospital/DE4roiYGYZwn-U9quPKsNiPfO.htm,liaoning
沈阳市第四人民医院,https://www.haodf.com/hospital/DE4roiYGYZwni3d9CWC6I0WTb.htm,liaoning
沈阳市红十字会医院,https://www.haodf.com/hospital/DE4roiYGYZwn-Osp9b25Lgbma.htm,liaoning
沈阳市第十人民医院 (沈阳市胸科医院),https://www.haodf.com/hospital/DE4rO-XCoLU0-pE0h7UcoLDoWk.htm,liaoning
沈阳市儿童医院,https://www.haodf.com/hospital/DE4rO-XCoLU0KolyrPeWduCBgU.htm,liaoning
沈阳市第九人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYJ13INM5dztMuLDQvLT1.htm,liaoning
辽宁省金秋医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-oXlfmw7E-sSlj.htm,liaoning
沈阳市第七人民医院,https://www.haodf.com/hospital/DE4rO-XCoLUXCnWHcTieBvzKOb.htm,liaoning
沈阳市骨科医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-pXWgURjIHBzPQ.htm,liaoning
沈阳市中医院,https://www.haodf.com/hospital/DE4rO-XCoLU0KoNj7Vg1MFyDkh.htm,liaoning
辽宁中医药大学附属第四医院,https://www.haodf.com/hospital/DE4rO-XCoLUmxqooRinOCoXXJe.htm,liaoning
沈阳市妇婴医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-OoEJefaGY-Fi8.htm,liaoning
新民市人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwNxa0ZEYf0NTs3BGmMGOc.htm,liaoning
沈阳市第六人民医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-OIXx47TZMZ31t.htm,liaoning
沈阳市妇幼保健院,https://www.haodf.com/hospital/DE4rO-XCoLU0-OOnjfh42XHZ0l.htm,liaoning
沈阳市口腔医院,https://www.haodf.com/hospital/DE4rO-XCoLUXCn0ztx00uSYNw1.htm,liaoning
沈阳市肛肠医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-p0NTaJfDy6Cbc.htm,liaoning
沈阳市精神卫生中心,https://www.haodf.com/hospital/DE4r0Fy0C9LuZLhkGEJVVLj7CIoXi9Fjh.htm,liaoning
沈阳市大东区人民医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-Oami88QpNK6eR.htm,liaoning
辽宁电力中心医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-oWLPQrVFGoqUr.htm,liaoning
铁西区中心医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-paEJefaGY-Fi8.htm,liaoning
辽宁中医药大学附属第三医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-o0MVWVmvC3uh7.htm,liaoning
法库县中心医院,https://www.haodf.com/hospital/DE4rO-XCoLUmxpXNTaJfDy6Cbc.htm,liaoning
辽宁省血栓病中西医结合医疗中心,https://www.haodf.com/hospital/DE4rO-XCoLUXyr34tx00uSYNw1.htm,liaoning
辽宁省妇幼保健院,https://www.haodf.com/hospital/DE4rO-XCoLU0-oYReRtJXK298J.htm,liaoning
康平县人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZXjp1IlHU294z9ZEju-cx.htm,liaoning
浑南区中心医院,https://www.haodf.com/hospital/DE4rO-XCoLU0iqIIQgjgKEL-rP.htm,liaoning
沈阳245医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-OEYw1mnSzFYx4.htm,liaoning
沈河区中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXCnXk8JOrYZEIRi.htm,liaoning
沈阳七三九医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZkGlSlhspp3UuDINgIYJg.htm,liaoning
沈阳市安宁医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwlKXz4f0gMMV2YMZWydg7.htm,liaoning
沈河区人民医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-pmYw1mnSzFYx4.htm,liaoning
沈北新区中心医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwWJUINZoLTOlXG59tZIW0.htm,liaoning
沈河区妇婴医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-OXNTaJfDy6Cbc.htm,liaoning
沈东医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-O0lfmw7E-sSlj.htm,liaoning
沈阳爱尔眼科医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuSMgMDyPjaUrbvK9uwpomO.htm,liaoning
辽宁省糖尿病治疗中心,https://www.haodf.com/hospital/DE4rO-XCoLU0KalJ1t4xLBGs4w.htm,liaoning
辽宁省计划生育科学研究院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZlZlCaYYeKBf3o2p0zvkj.htm,liaoning
沈阳市苏家屯区妇婴医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZ0ibUMh3mRQ4z9ZEju-cx.htm,liaoning
沈阳煤业集团总医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwN-UXH4CWJVxD-uCU22Ut.htm,liaoning
沈阳爱尔卓越眼科医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0yUU0-e8-VxD-uCU22Ut.htm,liaoning
新民市妇婴医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwW-nnjsDiqug66K2nYytQ.htm,liaoning
辽宁省友谊医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMiOmj9gj6-bvK9uwpomO.htm,liaoning
铁西区精神卫生中心,https://www.haodf.com/hospital/DE4r0Fy0C9LuhnksfJcgZp7rGNzFx56fU.htm,liaoning
铁西区妇婴医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwlZXQ7dGkg3UuDINgIYJg.htm,liaoning
新民市第二人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luwmj2UO0M8S1OdBHBTXzVa.htm,liaoning
辽宁省职业病防治院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMSlg0C4ruk8YSpIkSXQi.htm,liaoning
本钢歪头山医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMwWKaXWPKPTs3BGmMGOc.htm,liaoning
沈北新区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGlxnRPCBsFmiZLC3b3s8R.htm,liaoning
沈河区第二中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGNCmNTRCEzJ1SHSYhq37w.htm,liaoning
康平县公立中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8wIax7VxD-uCU22Ut.htm,liaoning
皇姑区中心医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhnkcBSEEglNTs3BGmMGOc.htm,liaoning
于洪区人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhnkcBZIoCbPTs3BGmMGOc.htm,liaoning
大连医科大学附属第一医院,https://www.haodf.com/hospital/DE4roiYGYZwE-o5IqlG3HelVn.htm,liaoning
大连医科大学附属第二医院,https://www.haodf.com/hospital/DE4roiYGYZwEjq86yaYLonaQx.htm,liaoning
大连大学附属中山医院,https://www.haodf.com/hospital/DE4roiYGYZwnx2sp9b25Lgbma.htm,liaoning
大连市中心医院,https://www.haodf.com/hospital/DE4roiYGYZwE-O7o5nM-zfnJT.htm,liaoning
大连市口腔医院,https://www.haodf.com/hospital/DE4rO-XCoLU0iqEEJefaGY-Fi8.htm,liaoning
大连大学附属新华医院,https://www.haodf.com/hospital/DE4roiYGYZwnxU7o5nM-zfnJT.htm,liaoning
大连市友谊医院,https://www.haodf.com/hospital/DE4roiYGYZwE-psp9b25Lgbma.htm,liaoning
大连市儿童医院,https://www.haodf.com/hospital/DE4roiYGYZwnxq9quPKsNiPfO.htm,liaoning
瓦房店市中心医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZRGRCXMxMyVxD-uCU22Ut.htm,liaoning
大连市中医医院,https://www.haodf.com/hospital/DE4roiYGYZwnxnbML76GGU71e.htm,liaoning
大连市第三人民医院,https://www.haodf.com/hospital/DE4roiYGYZwnKbsp9b25Lgbma.htm,liaoning
大连市妇幼保健院(大连市妇产医院),https://www.haodf.com/hospital/DE4rO-XCoLU0ib2U0lPR5qqdfm.htm,liaoning
大连市第五人民医院,https://www.haodf.com/hospital/DE4rO-XCoLU0ibOoRinOCoXXJe.htm,liaoning
庄河市中心医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZLvJ9dDOh1FhFZqqOoERk.htm,liaoning
普兰店区中心医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZRTzFCr64uYwBFNKaEMw4.htm,liaoning
大连市第二人民医院,https://www.haodf.com/hospital/DE4rO-XCoLU0iqnnjfh42XHZ0l.htm,liaoning
大连967医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-amlfmw7E-sSlj.htm,liaoning
大连港医院,https://www.haodf.com/hospital/DE4rO-XCoLU0KnWJ1t4xLBGs4w.htm,liaoning
大连市妇女儿童医疗中心,https://www.haodf.com/hospital/DE4r0Fy0C9LuSlZzvHBQpOrbvK9uwpomO.htm,liaoning
大连市第七人民医院,https://www.haodf.com/hospital/DE4roiYGYZwnxbc2dcByMhc7g.htm,liaoning
旅顺口区人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwRKEMFw62sfJKXY-1sBh8.htm,liaoning
金州区第一人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZXy3qI0L5VYwBFNKaEMw4.htm,liaoning
大连市第四人民医院,https://www.haodf.com/hospital/DE4rO-XCoLU0ibUpWkcw-2p57V.htm,liaoning
大连市皮肤病医院,https://www.haodf.com/hospital/DE4rO-XCoLU0KIkKnnx8s59Gnn.htm,liaoning
大连市第六人民医院,https://www.haodf.com/hospital/DE4rO-XCoLU0ibpOljbt3pIpm0.htm,liaoning
大连市结核病医院,https://www.haodf.com/hospital/DE4rO-XCoLU0Kn0j7Vg1MFyDkh.htm,liaoning
大连市普兰店区中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGlxILTQSzFYwBFNKaEMw4.htm,liaoning
中国医科大学附属盛京医院大连医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZRwkSLuR8SrbvK9uwpomO.htm,liaoning
金州区中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhnksfJcSx5ewBFNKaEMw4.htm,liaoning
甘井子区人民医院,https://www.haodf.com/hospital/DE4rO-XCoLU0KnYyrPeWduCBgU.htm,liaoning
凌水地区医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-oEWgURjIHBzPQ.htm,liaoning
大连市沙河口区医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwNim0wYYu-fJKXY-1sBh8.htm,liaoning
旅顺口区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGlxOmxrtceWg66K2nYytQ.htm,liaoning
大连医科大学心血管病医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwNGYyr4gK7TQH5Fy7BKbP.htm,liaoning
大连市友谊医院老年病分部,https://www.haodf.com/hospital/DE4rO-XCoLU0jO2U0lPR5qqdfm.htm,liaoning
长海县人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwYiamisPFkxa9sDMfNCrT.htm,liaoning
甘井子区妇幼保健院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhMGYJrseVlztMuLDQvLT1.htm,liaoning
沙河口区妇幼保健院,https://www.haodf.com/hospital/DE4rO-XCoLU0-OYMVWVmvC3uh7.htm,liaoning
大连医科大学口腔医学院附属口腔医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmCanj9wzfakLd-scFHPW.htm,liaoning
大连市中山区妇幼保健院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwWCENVlQ2a3UuDINgIYJg.htm,liaoning
大连大化医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwW-nnCrPejDj-p35r6Dll.htm,liaoning
大连市金州区第二人民医院,https://www.haodf.com/hospital/DE4rO-XCoLUXyUOpWkcw-2p57V.htm,liaoning
大连机车医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwNhYJq7TfMMV2YMZWydg7.htm,liaoning
金州区第三人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0J1qpXXFRJ1SHSYhq37w.htm,liaoning
庄河市妇幼保健院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMKXk8w5mlj7CIoXi9Fjh.htm,liaoning
瓦房店市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGNCnXSImhq4tMuLDQvLT1.htm,liaoning
大连市普兰店区第二人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhnkcBGo2jBReozGolC54J.htm,liaoning
鞍钢总医院,https://www.haodf.com/hospital/DE4rO-XCoLU0i2EXx47TZMZ31t.htm,liaoning
海城市中心医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwLfLVxUsp2ccyq6vJdZnb.htm,liaoning
鞍山市中心医院铁东院区,https://www.haodf.com/hospital/DE4rO-XCoLU0i2OakhlkqINLVW.htm,liaoning
鞍山市肿瘤医院,https://www.haodf.com/hospital/DE4rO-XCoLU0i2XYw1mnSzFYx4.htm,liaoning
中国医大一院鞍山医院,https://www.haodf.com/hospital/DE4rO-XCoLU0KnMCObWl99uMTa.htm,liaoning
鞍山市第三医院,https://www.haodf.com/hospital/DE4rO-XCoLU0i2IEJefaGY-Fi8.htm,liaoning
鞍山市中医院,https://www.haodf.com/hospital/DE4rO-XCoLU0i2poRinOCoXXJe.htm,liaoning
鞍山市长大医院,https://www.haodf.com/hospital/DE4rO-XCoLU0iUpakhlkqINLVW.htm,liaoning
鞍山市中心医院立山院区,https://www.haodf.com/hospital/DE4rO-XCoLU0i2oIQgjgKEL-rP.htm,liaoning
鞍山市妇儿医院,https://www.haodf.com/hospital/DE4rO-XCoLU0i2anjfh42XHZ0l.htm,liaoning
台安县恩良医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwLTkVHcZx5SkLd-scFHPW.htm,liaoning
岫岩中心人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0CnMvWz11FhFZqqOoERk.htm,liaoning
汤岗子康复医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8TXY6Dqa9sDMfNCrT.htm,liaoning
海城市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmC12EMJa0YwBFNKaEMw4.htm,liaoning
岫岩县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0C2IzVY8KBf3o2p0zvkj.htm,liaoning
鞍山市精神卫生中心,https://www.haodf.com/hospital/DE4r0Fy0C9LuwLfQFwOaJuk8YSpIkSXQi.htm,liaoning
鞍山市铁西区人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhnksfJcSSO1OdBHBTXzVa.htm,liaoning
鞍山市铁东区中医院,https://www.haodf.com/hospital/DE4roiYGYZwnxo3XIhpq-4h0m.htm,liaoning
海城正骨医院,https://www.haodf.com/hospital/DE4rO-XCoLU0KIYj7Vg1MFyDkh.htm,liaoning
鞍山市传染病医院,https://www.haodf.com/hospital/DE4rO-XCoLU0i2nmi88QpNK6eR.htm,liaoning
鞍山市第二医院,https://www.haodf.com/hospital/DE4rO-XCoLU0i2m0h7UcoLDoWk.htm,liaoning
鞍山市千山医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGRSkvkdjoXoRNvXH4DNxe.htm,liaoning
铁东区妇幼保健院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGNCUOQVmPJTQH5Fy7BKbP.htm,liaoning
辽宁鞍山千山职工疗养院,https://www.haodf.com/hospital/DE4rO-XCoLUXj2b3Urabz6vEQg.htm,liaoning
辽宁省健康产业集团抚矿总医院,https://www.haodf.com/hospital/DE4rO-XCoLU0KINJ1t4xLBGs4w.htm,liaoning
抚顺市中心医院,https://www.haodf.com/hospital/DE4rO-XCoLUX-1O2m0TUy35vjf.htm,liaoning
抚顺市中医院,https://www.haodf.com/hospital/DE4roiYGYZwnCp7o5nM-zfnJT.htm,liaoning
抚顺市第三医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGliU0CsFTNReozGolC54J.htm,liaoning
清原县人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwYJb20yFVMQ4z9ZEju-cx.htm,liaoning
抚顺市第四医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZ0yqoEiFezxa9sDMfNCrT.htm,liaoning
抚顺市第五医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8wIaicTQH5Fy7BKbP.htm,liaoning
抚顺市眼病医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwMwlwYJDZEOlXG59tZIW0.htm,liaoning
抚顺煤矿脑科医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXCpmysTK1FhFZqqOoERk.htm,liaoning
抚顺市传染病医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGmCUaNh7pa2mqEELeHuif.htm,liaoning
抚顺市妇幼保健院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZY-UOzeYfL-bvK9uwpomO.htm,liaoning
中国医科大学附属盛京医院抚顺医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZRDQPD0M8w51SHSYhq37w.htm,liaoning
抚顺市口腔病防治院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZRDQuCnpQPWg66K2nYytQ.htm,liaoning
抚顺石化总医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZXy3qUnUi5ZlXG59tZIW0.htm,liaoning
辽宁省健康产业集团抚矿总医院老虎台分院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGXj7teTORVoRNvXH4DNxe.htm,liaoning
抚顺市顺城区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGRGEz4eL7FYwBFNKaEMw4.htm,liaoning
新宾县妇幼保健计划生育服务中心,https://www.haodf.com/hospital/DE4r0Fy0C9LuGWyOUYK85tj7CIoXi9Fjh.htm,liaoning
新宾县人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYGnWTRjE0XxD-uCU22Ut.htm,liaoning
新宾县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhWiIYiUranoRNvXH4DNxe.htm,liaoning
望花中心医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnksf-sDfYWg66K2nYytQ.htm,liaoning
清原县妇幼保健计划生育服务中心,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8D0ltTU0pMy6P-9em.htm,liaoning
新抚区妇幼保健计划生育中心,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnkc8SmXFyZlXG59tZIW0.htm,liaoning
凌源市中心医院,https://www.haodf.com/hospital/DE4rO-XCoLU0KaYHcTieBvzKOb.htm,liaoning
建平县医院,https://www.haodf.com/hospital/DE4rO-XCoLU0KIXQ4wkiNDMHtx.htm,liaoning
朝阳市第二医院,https://www.haodf.com/hospital/DE4rO-XCoLU0KaM-bc1P6dS2aO.htm,liaoning
朝阳市中心医院,https://www.haodf.com/hospital/DE4r0eJWGqZNwLgQuSap-DyZYjeZpcO4.htm,liaoning
朝阳县人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZWCONwopHPMV2YMZWydg7.htm,liaoning
朝阳县第三人民医院,https://www.haodf.com/hospital/DE4rO-XCoLUmxUaEJefaGY-Fi8.htm,liaoning
喀左县中心医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwNGnk8g2zSbn52sdVLS0n.htm,liaoning
北票市中心医院,https://www.haodf.com/hospital/DE4rO-XCoLUX-omWgURjIHBzPQ.htm,liaoning
凌源监狱管理分局中心医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwLKWi3proW0hFZqqOoERk.htm,liaoning
朝阳市四院,https://www.haodf.com/hospital/DE4rO-XCoLUX-poIQgjgKEL-rP.htm,liaoning
凌源钢城中心医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZY-nnKb619G0pMy6P-9em.htm,liaoning
喀左县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmxomyrTKrPTs3BGmMGOc.htm,liaoning
朝阳县木头城子镇中心卫生院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwWhnNSNjUo51SHSYhq37w.htm,liaoning
朝阳县妇幼保健站,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0yUIzenZoU0pMy6P-9em.htm,liaoning
朝阳市妇幼保健院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0hpXxruP-ug66K2nYytQ.htm,liaoning
四官营子中心卫生院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXxIWxUraEmiZLC3b3s8R.htm,liaoning
建平县第二人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMSMZNC83PztMuLDQvLT1.htm,liaoning
